N_CARD_SKIMMING,SUCCESS_ATTACK,N_INCOME,COORD_X,RECOV_AMOUNT,N_DENSITY,ATM_ID,PROB_ATTACKED,BURGLARY,VANDALISM,UNP_RATE,N_FREQ_ATTACK,N_MANUAL_ATK,RECOVERED,N_FRAUD_ATTACK,N_ATTACK_L2,N_AGE,FREGUESIA,MANUAL_ATK,INCOME,PARISH,TRANS_REVER,N_LOG_ISOLATED,N_PHYS_ATTACK,CARD_SKIMMING,N_CASH_TRAPPING,INDIRECT_LOSS,ATTACK_DURATION,COORD_Y,CARD_TRAPPING,N_CARD_TRAPPING,ACCOUNT_DATE,PERSONA1,FREQ_ATTACK,LOG_ISOLATED,CASH_TRAPPING,LOGIC_ATK,PERSONA2,DETEC_DATE,WITHIN500,N_TRANS_REVER,EXPLO_GAS,RECOV_DATE,Police_Dis,N_LOG_NETWORK,N_VANDALISM,ADDRESS,NET_LOSS,NUMBER,RAM_RAIDS,COM_DENS,EVENT_DATE,PHYS_ATTACK,N_ATTACK_L0,N_IMPLEM_TYPE,AGE,GROSS_LOSS,N_COM_DENS,N_UNP_RATE,DENSITY,N_BURGLARY,WITHIN1000,MWay_Dist,N_ATTACK_L1,LOG_NETWORK,N_EXPLO_GAS,YEAR_ACOUNT,N_LOGIC_ATK,BANK,FRAUD_ATTACK,N_RAM_RAIDS
0,,6,-9.15985,,2,CP45,5.7920912917e-171,0,0,3,0,0,,0,,4,Santo Antdnio,0,58,18,0,0,0,0,0,,,38.72359,0,0,,,0,0,0,0,,,0,0,0,,439.91,0,0,"Avenida Engenheiro Duarte Pacheco LJ1050/105, Lisbon",,0,0,47,,0,,,49,,5,1,11.42,0,1000,1161.49,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,3,-9.20828,,3,BPI41,5.0102293149e-05,0,0,14,0,0,,0,,4,Belrm,0,34,2,0,0,0,0,0,,,38.70673,0,0,,,0,0,0,0,,,500,0,0,,833.90,0,0,"Avenida Ilha Da Madeira 35 B, Lisbon",,2,0,9,,0,,,52,,2,4,20.95,0,1000,1243.43,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.14578,,2,NB72,0.0,0,0,14,0,0,,0,,4,Avenidas Novas,0,42,15,0,0,0,0,0,,,38.73912,0,0,,,0,0,0,0,,,500,0,0,,316.36,0,0,"Avenida Da Republica 44, Lisbon",,1,0,18,,0,,,49,,2,4,10.49,0,1000,1760.98,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.18528,,1,BP12,0.96518287488,0,0,13,0,0,,0,,2,Alcgntara,0,48,10,0,0,0,0,0,,,38.69956,0,0,,,0,0,0,0,,,0,0,0,,839.45,0,0,"Rua Junqueira 94, Lisbon",,1,0,9,,0,,,32,,2,3,0.26,0,1000,1233.20,,0,0,,0,BANCO BIC PORTUGUES,0,0
0,,2,-9.11312,,3,CGD92,0.0,0,0,22,0,0,,0,,3,Marvila,0,26,1,0,0,0,0,0,,,38.75529,0,0,,,0,0,0,0,,,500,0,0,,235.92,0,0,"Rua Actriz Palmira Bastos 15a/b, Lisbon",,3,0,9,,0,,,47,,2,5,18.27,0,1000,1674.47,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,1,-9.12848,,4,NCI19,0.0,0,0,23,0,0,,0,,3,Areeiro,0,14,19,0,0,0,0,0,,,38.73411,0,0,,,0,0,0,0,,,0,0,0,,618.24,0,0,"Rua Barao Sabrosa 98, Lisbon",,3,0,9,,0,,,46,,2,5,35.54,0,1000,3218.58,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,1,5,-9.17245,0,4,CP02,1.0,0,0,9,1,1,0,1,010102,2,Carnide,1,52,11,0,0,0,0,0,0,0.41,38.75116,1,1,28-Feb-2014 00:00,4,1,0,0,0,,15-Feb-2014 10:00,0,0,0,,1378.58,0,0,"Rua Virgilio Correia 3 A-C, Lisbon",1000,1,0,18,14-Feb-2014 17:05,0,1,3,34,1000,2,2,33.16,0,0,709.07,0101,0,0,2014,0,BANCO COMERCIAL PORTUGUES,1,0
0,,5,-9.13614,,2,SI16,0.0,0,0,7,0,0,,0,,2,Avenidas Novas,0,48,8,0,0,0,0,0,,,38.73971,0,0,,,0,0,0,0,,,0,0,0,,641.09,0,0,"Avenida Guerra Junqueiro 28D, Lisbon",,1,0,18,,0,,,38,,2,2,14.00,0,1000,2556.58,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,5,-9.10463,,2,BPI91,5.31454190772e-55,0,0,6,0,0,,0,,2,Olivais,0,56,13,0,0,0,0,0,,,38.76294,0,0,,,0,0,0,0,,,0,0,0,,1149.99,0,0,"Avenida De Padua, Lisbon",,1,0,9,,0,,,37,,2,2,12.93,0,1000,1856.86,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.14425,,1,CP85,0.0,0,0,2,0,0,,0,,4,Santo Antnnio,0,56,18,0,0,0,0,0,,,38.72188,0,0,,,0,0,0,0,,,0,0,0,,461.08,0,0,"Travessa Larga 2, Lisbon",,0,0,18,,0,,,55,,2,1,0.52,0,1000,2513.54,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.16817,,2,BPI63,4.00184286512e-69,0,0,8,0,0,,0,,1,Lumiar,0,46,5,0,0,0,0,0,,,38.76881,0,0,,,0,0,0,0,,,0,0,0,,742.19,0,0,"Rua Frederico George, Lisbon",,1,0,9,,0,,,25,,2,2,13.32,0,1000,1299.22,,0,0,,0,BANCO BPI S.A.,0,0
0,,2,-9.14001,,1,CP80,0.0,0,0,18,0,0,,0,,5,Santa Maria Maior,0,26,17,0,0,0,0,0,,,38.71396,0,0,,,0,0,0,0,,,500,0,0,,109.64,0,0,"Praca Dom Pedro Iv 51, Lisbon",,2,0,56,,0,,,59,,5,4,1.19,0,1000,3034.90,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.18078,,4,NB56,9.16986888758e-08,0,0,16,0,0,,0,,2,Alcgntara,0,42,10,0,0,0,0,0,,,38.70546,0,0,,,0,0,0,0,,,500,0,0,,301.49,0,0,"Travessa Tapada 1, Lisbon",,2,0,9,,0,,,34,,2,4,27.80,0,1000,470.40,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.14761,,2,CGD21,0.0,0,0,9,0,0,,0,,4,Avenidas Novas,0,54,22,0,0,0,0,0,,,38.72942,0,0,,,0,0,0,0,,,0,0,0,,107.09,0,0,"Avenida Fontes Pereira De Melo 16, Lisbon",,1,0,28,,0,,,53,,4,2,12.99,0,1000,2218.51,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,3,-9.17059,,2,ST16,1.0,0,0,13,0,0,,0,,4,Alcgntara,0,38,16,0,0,0,0,0,,,38.70518,0,0,,,0,0,0,0,,,500,0,0,,616.03,0,0,"Praca Armada, Lisbon",,2,0,9,,0,,,49,,2,3,9.12,0,1000,756.58,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.16477,,3,BB10,6.30592038951e-202,0,0,12,0,0,,0,,4,Campo de Ourique,0,48,16,0,0,0,0,0,,,38.71022,0,0,,,0,0,0,0,,,500,0,0,,362.39,0,0,"Avenida Infante Santo 70 C, Lisbon",,1,0,18,,0,,,50,,2,3,18.45,0,1000,1141.37,,0,0,,0,BARCLAYS BANK,0,0
0,,5,-9.13934,,1,CGD73,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Edif Admnistrativo, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,4,-9.19691,,4,BPI92,1.0,0,0,10,0,0,,0,,3,Benfica,0,42,21,0,0,0,0,0,,,38.75231,0,0,,,0,0,0,0,,,0,0,0,,763.50,0,0,"Avenida Do Uruguai 26, Lisbon",,1,0,18,,0,,,45,,2,3,32.32,0,1000,830.48,,0,0,,0,BANCO BPI S.A.,0,0
0,,3,-9.13831,,2,CCCAM03,0.0,0,0,11,0,0,,0,,3,Arroios,0,38,22,0,0,0,0,0,,,38.7314,0,0,,,0,0,0,0,,,500,0,0,,174.39,0,0,"Rua Pascoal De Melo 47, Lisbon",,1,0,18,,0,,,45,,2,3,12.39,0,1000,2716.93,,0,0,,0,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,0,0
0,,3,-9.1543,,2,NB60,4.04800524518e-254,0,0,12,0,0,,0,,4,Avenidas Novas,0,36,15,0,0,0,0,0,,,38.73859,0,0,,,0,0,0,0,,,500,0,0,,239.21,0,0,"Avenida De Berna 45, Lisbon",,1,0,9,,0,,,52,,2,3,13.51,0,1000,1114.95,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.18017,,1,NB55,1.0,0,0,7,0,0,,0,,1,Carnide,0,60,11,0,0,0,0,0,,,38.75002,0,0,,,0,0,0,0,,,0,0,0,,851.82,0,0,"Avenida Lusiada, Lisbon",,1,0,18,,0,,,30,,2,2,4.04,0,0,676.24,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.14558,,1,ST25,0.0,0,0,8,0,0,,0,,4,Avenidas Novas,0,48,22,0,0,0,0,0,,,38.73223,0,0,,,0,0,0,0,,,0,0,0,,451.17,0,0,"Avenida Fontes Pereira De Melo 42 E, Lisbon",,1,0,56,,0,,,50,,5,2,4.29,0,1000,2143.71,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,3,-9.19264,,1,NB10,1.17988678026e-50,0,0,13,0,0,,0,,1,Carnide,0,36,4,0,0,0,0,0,,,38.75622,0,0,,,0,0,0,0,,,500,0,0,,324.03,0,0,"Avenida Lusiada 100, Lisbon",,2,0,9,,0,,,27,,2,3,0.08,0,1000,628.97,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.13449,,1,CP57,0.0,0,0,12,0,0,,0,,4,Arroios,0,44,22,0,0,0,0,0,,,38.73113,0,0,,,0,0,0,0,,,500,0,0,,177.63,0,0,"Avenida Almirante Reis, Lisbon",,1,0,47,,0,,,55,,5,3,0.00,0,1000,3019.81,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.14269,,2,CCCAM01,0.0,0,0,8,0,0,,0,,4,Avenidas Novas,0,50,22,0,0,0,0,0,,,38.73248,0,0,,,0,0,0,0,,,500,0,0,,545.20,0,0,"Avenida Casal Ribeiro S/N, Lisbon",,1,0,28,,0,,,53,,4,2,8.09,0,1000,2331.23,,0,0,,0,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,0,0
0,,5,-9.13425,,2,NB31,0.0,0,0,11,0,0,,0,,4,Arroios,0,54,22,0,0,0,0,0,,,38.7352,0,0,,,0,0,0,0,,,500,0,0,,422.62,0,0,"Avenida Almirante Reis 181 a, Lisbon",,1,0,18,,0,,,54,,2,3,13.92,0,1000,2851.33,,0,0,,0,NOVO BANCO,0,0
0,,2,-9.13841,,3,NB70,0.0,0,0,16,0,0,,0,,5,Santa Maria Maior,0,30,17,0,0,0,0,0,,,38.71288,0,0,,,0,0,0,0,,,500,0,0,,271.89,0,0,"Rua Augusta 284, Lisbon",,2,0,75,,0,,,60,,5,4,19.20,0,1000,3205.46,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.16444,,2,ST70,1.0,0,0,2,0,0,,0,,3,Campo de Ourique,0,64,18,0,0,0,0,0,,,38.72362,0,0,,,0,0,0,0,,,0,0,0,,831.46,0,0,"Avenida Engenheiro Duarte Pacheco, Lisbon",,0,0,65,,0,,,45,,5,1,7.96,0,1000,765.84,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,1,3,-9.16132,0,1,CP60,1.0,0,0,14,1,1,0,1,010103,3,Avenidas Novas,2,38,15,1,0,0,0,1,0,0.6,38.74447,0,0,30-Apr-2012 00:00,2,2,0,1,0,,18-Apr-2012 11:00,500,1,0,,711.72,0,0,"Avenida Dos Combatentes, Lisbon",250,2,0,9,13-Apr-2012 19:00,0,1,3,45,250,2,4,1.00,0,1000,321.96,0101,0,0,2012,0,BANCO COMERCIAL PORTUGUES,2,0
0,,5,-9.18196,,1,MG28,3.68466667338e-59,0,0,13,0,0,,0,,1,Alcgntara,0,50,10,0,0,0,0,0,,,38.69976,0,0,,,0,0,0,0,,,0,0,0,,617.98,0,0,"Rua Manuel Maria Viana, Lisbon",,1,0,9,,0,,,27,,2,3,2.41,0,1000,1087.27,,0,0,,0,MONTEPIO GERAL,0,0
0,,4,-9.15725,,4,ST93,1.22680743633e-249,0,0,14,0,0,,0,,4,Santo Antdnio,0,44,15,0,0,0,0,0,,,38.72728,0,0,,,0,0,0,0,,,500,0,0,,493.98,0,0,"Rua Rodrigo Da Fonseca 121, Lisbon",,1,0,18,,0,,,55,,2,4,33.77,0,1000,1478.41,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,1,5,-9.15724,0,2,CGD42,1.0,0,0,11,1,1,0,1,010102,1,Lumiar,2,54,5,0,0,0,0,1,0,0.25,38.76099,1,1,31-May-2013 00:00,4,2,0,1,0,,05-Dec-2012 12:30,0,0,0,,687.16,0,0,"Rua Cipriano Dourado, Lisbon",780,1,0,9,05-Dec-2012 12:15,0,1,1,25,780,2,3,15.26,0,1000,344.03,0101,0,0,2012,0,CAIXA GERAL DE DEPOSITOS,2,0
0,,1,-9.15839,,1,CP28,2.27573312546e-223,0,0,19,0,0,,0,,2,Lumiar,0,22,9,0,0,0,0,0,,,38.7738,0,0,,,0,0,0,0,,,0,0,0,,644.77,0,0,"Estrada Da Torre 28, Lisbon",,3,0,9,,0,,,33,,2,5,0.63,0,1000,1618.68,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,6,-9.14086,,4,SI13,3.59351299882e-289,0,0,6,0,0,,0,,3,Alvalade,0,60,7,0,0,0,0,0,,,38.74779,0,0,,,0,0,0,0,,,500,0,0,,548.63,0,0,"Avenida Roma 50-F, Lisbon",,1,0,28,,0,,,42,,4,2,27.84,0,1000,1677.91,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,5,-9.15073,,2,BPI87,0.0,0,0,5,0,0,,0,,3,Santo AntMnio,0,52,18,0,0,0,0,0,,,38.72122,0,0,,,0,0,0,0,,,500,0,0,,378.97,0,0,"Rua Rosa Araujo 24, Lisbon",,0,0,18,,0,,,47,,2,2,9.22,0,1000,1954.42,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.13934,,1,ST19,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Aeroporto Da Portela Term. 2, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.14392,,1,CP58,0.0,0,0,13,0,0,,0,,5,MisericBrdia,0,48,17,0,0,0,0,0,,,38.70667,0,0,,,0,0,0,0,,,0,0,0,,377.99,0,0,"Praca Duque Da Terceira 5, Lisbon",,2,0,28,,0,,,62,,4,3,4.67,0,1000,2958.27,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,2,-9.13664,,1,CGD67,0.0,0,0,17,0,0,,0,,5,Santa Maria Maior,0,26,17,0,0,0,0,0,,,38.7169,0,0,,,0,0,0,0,,,500,0,0,,143.79,0,0,"Rua Jose Antonio Serrano, Lisbon",,2,0,56,,0,,,63,,5,4,2.88,0,1000,3235.68,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,3,-9.14785,,2,IF02,2.83993716996e-264,0,0,18,0,0,,0,,4,Avenidas Novas,0,34,15,0,0,0,0,0,,,38.74001,0,0,,,0,0,0,0,,,0,0,0,,520.26,0,0,"Avenida Barbosa Du Bocage 85, Lisbon",,2,0,18,,0,,,53,,2,4,6.54,0,1000,1559.44,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,4,-9.16332,,3,BPI80,1.0,0,0,13,0,0,,0,,3,Avenidas Novas,0,44,15,0,0,0,0,0,,,38.73865,0,0,,,0,0,0,0,,,500,0,0,,551.69,0,0,"Avenida Columbano Bordalo Pinheiro 74, Lisbon",,1,0,9,,0,,,48,,2,3,19.68,0,1000,625.41,,0,0,,0,BANCO BPI S.A.,0,0
1,1,6,-9.15641,0,1,CP56,1.0,0,0,8,1,1,0,1,010101,3,Lumiar,2,60,7,0,0,0,2,0,0,8,38.75619,0,0,28-Feb-2012 12:00,2,2,0,0,0,,09-Feb-2012 10:00,0,0,0,,1026.28,0,0,"Campo Grande 4 C, Lisbon",5900,1,0,9,07-Feb-2012 10:00,0,1,4,41,5900,2,2,0.07,0,1000,383.84,0101,0,0,2012,0,BANCO COMERCIAL PORTUGUES,2,0
0,,2,-9.14464,,1,NB27,0.0,0,0,17,0,0,,0,,5,MisericBrdia,0,30,17,0,0,0,0,0,,,38.7052,0,0,,,0,0,0,0,,,0,0,0,,446.63,0,0,"Cais Sodre 10-14, Lisbon",,2,0,18,,0,,,58,,2,4,0.00,0,1000,2914.99,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.13606,,4,MG52,0.0,0,0,7,0,0,,0,,3,Arroios,0,60,22,0,0,0,0,0,,,38.73055,0,0,,,0,0,0,0,,,500,0,0,,138.10,0,0,"Rua Arroios 118-A, Lisbon",,1,0,37,,0,,,45,,4,2,27.08,0,1000,2933.20,,0,0,,0,MONTEPIO GERAL,0,0
0,,6,-9.14787,,2,NB53,0.0,0,0,7,0,0,,0,,3,Alvalade,0,58,7,0,0,0,0,0,,,38.74776,0,0,,,0,0,0,0,,,500,0,0,,231.59,0,0,"Avenida Da Republica 108 a, Lisbon",,1,0,9,,0,,,45,,2,2,9.09,0,1000,1542.73,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.14999,,1,NCI04,9.46279643786e-132,0,0,18,0,0,,0,,4,Avenidas Novas,0,32,15,0,0,0,0,0,,,38.74103,0,0,,,0,0,0,0,,,0,0,0,,648.28,0,0,"Rua Laura Alves 19, Lisbon",,2,0,18,,0,,,51,,2,4,2.58,0,1000,1349.41,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,6,-9.13825,,2,BPI74,0.0,0,0,2,0,0,,0,,3,Avenidas Novas,0,64,8,0,0,0,0,0,,,38.74206,0,0,,,0,0,0,0,,,0,0,0,,657.14,0,0,"Avenida De Roma 5 B, Lisbon",,0,0,37,,0,,,44,,4,1,15.46,0,1000,2336.89,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.16344,,3,SI30,1.0,0,0,13,0,0,,0,,3,Avenidas Novas,0,44,15,0,0,0,0,0,,,38.73867,0,0,,,0,0,0,0,,,500,0,0,,561.93,0,0,"Avenida Columbano Bordalo Pinheiro 75-B, Lisbon",,1,0,9,,0,,,48,,2,3,19.68,0,1000,620.89,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,6,-9.14319,,2,IF10,1.65163119293e-75,0,0,5,0,0,,0,,3,Alvalade,0,62,7,0,0,0,0,0,,,38.75354,0,0,,,0,0,0,0,,,0,0,0,,530.44,0,0,"Avenida Da Igreja 32, Lisbon",,1,0,47,,0,,,41,,5,2,10.08,0,1000,1009.16,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,6,-9.15282,,2,CGD90,0.0,0,0,3,0,0,,0,,4,Campo de Ourique,0,70,18,0,0,0,0,0,,,38.72075,0,0,,,0,0,0,0,,,500,0,0,,260.85,0,0,"Rua Alexandre Herculano 53/55, Lisbon",,1,0,18,,0,,,52,,2,1,6.41,0,1000,1778.31,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,3,-9.19264,,1,NB19,1.17988678026e-50,0,0,13,0,0,,0,,1,Carnide,0,36,4,0,0,0,0,0,,,38.75622,0,0,,,0,0,0,0,,,500,0,0,,324.03,0,0,"Avenida Lusiada 100, Lisbon",,2,0,9,,0,,,27,,2,3,0.08,0,1000,628.97,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.14096,,2,BPI56,0.999999999972,0,0,7,0,0,,0,,2,Alvalade,0,60,7,0,0,0,0,0,,,38.75427,0,0,,,0,0,0,0,,,0,0,0,,717.26,0,0,"Avenida Da Igreja 14, Lisbon",,0,0,37,,0,,,35,,4,2,14.11,0,1000,1027.02,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.164,,2,BPI64,5.95247419696e-24,0,0,7,0,0,,0,,1,Lumiar,0,48,5,0,0,0,0,0,,,38.76052,0,0,,,0,0,0,0,,,500,0,0,,247.80,0,0,"Rua Professor Francisco Gentil 6, Lisbon",,0,0,9,,0,,,25,,2,2,12.03,0,1000,437.31,,0,0,,0,BANCO BPI S.A.,0,0
0,,2,-9.1619,,3,NCI06,2.2132286136e-174,0,0,16,0,0,,0,,2,Campolide,0,28,23,0,0,0,0,0,,,38.73098,0,0,,,0,0,0,0,,,500,0,0,,359.99,0,0,"Avenida Miguel Torga 27B, Lisbon",,2,0,9,,0,,,33,,2,4,19.21,0,1000,1054.20,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
1,1,3,-9.11965,0,1,NB36,1.0,0,0,20,1,1,0,1,010101,1,Olivais,1,36,0,0,0,0,1,0,0,6,38.77697,0,0,30-Jun-2013 12:00,2,1,0,0,0,,31-May-2013 19:30,0,0,0,,1071.32,0,0,"Praca Norte 6, Lisbon",13620,2,0,9,01-May-2013 12:30,0,1,3,31,13620,2,5,5.02,0,1000,690.27,0101,0,0,2013,0,NOVO BANCO,1,0
1,1,4,-9.18873,0,3,ST13,1.0,0,0,13,1,1,0,1,010101,1,Carnide,1,44,11,0,0,0,1,0,0,4,38.74751,0,0,30-Jun-2012 12:00,2,1,0,0,0,,25-May-2012 10:00,0,0,0,,853.58,0,0,"Rua Professor Reinaldo Dos Santos Lote 1, Lisbon",5550,1,0,18,01-Apr-2012 18:00,0,1,1,30,5550,2,3,17.01,0,1000,550.33,0101,0,0,2014,0,BANCO SANTANDER TOTTA,1,0
0,,5,-9.14761,,2,BB14,0.0,0,0,9,0,0,,0,,4,Avenidas Novas,0,54,22,0,0,0,0,0,,,38.72942,0,0,,,0,0,0,0,,,0,0,0,,107.09,0,0,"Avenida Fontes Pereira De Melo 16, Lisbon",,1,0,28,,0,,,53,,4,2,12.99,0,1000,2218.51,,0,0,,0,BARCLAYS BANK,0,0
0,1,3,-9.22544,15000,2,ST98,1.0,0,0,15,1,1,1,0,010203,4,Belrm,3,36,2,0,0,1,0,0,30000,0.03,38.69942,0,0,30-Mar-2015 00:00,4,3,0,0,0,,22-Feb-2015 03:00,0,0,3,12-Jun-2015 00:00,1143.74,0,0,"Avenida Dom Vasco Da Gama 50 a, Lisbon",33500,2,0,9,22-Feb-2015 02:00,3,1,3,50,18500,2,4,11.58,0,0,192.28,0102,0,1,2015,0,BANCO SANTANDER TOTTA,0,0
0,,3,-9.1521,,1,NB47,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,38,15,0,0,0,0,0,,,38.73204,0,0,,,0,0,0,0,,,0,0,0,,448.74,0,0,"Avenida Antonio Augusto De Aguiar, Lisbon",,1,0,18,,0,,,50,,2,3,4.83,0,1000,1748.90,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.18148,,3,SI25,9.86047187081e-72,0,0,15,0,0,,0,,1,Alcgntara,0,44,10,0,0,0,0,0,,,38.70282,0,0,,,0,0,0,0,,,500,0,0,,366.52,0,0,"Rua Luis De Camoes 61-65, Lisbon",,1,0,18,,0,,,30,,2,4,25.64,0,1000,756.64,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,4,-9.14022,,2,ST46,0.0,0,0,9,0,0,,0,,3,Santa Maria Maior,0,46,22,0,0,0,0,0,,,38.71452,0,0,,,0,0,0,0,,,500,0,0,,48.60,0,0,"Praca Dom Joao Da Camara, Lisbon",,1,0,47,,0,,,45,,5,2,9.84,0,1000,2998.49,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,4,-9.16817,,2,BPI93,4.00184286512e-69,0,0,8,0,0,,0,,1,Lumiar,0,46,5,0,0,0,0,0,,,38.76881,0,0,,,0,0,0,0,,,0,0,0,,742.19,0,0,"Rua Frederico George, Lisbon",,1,0,9,,0,,,25,,2,2,13.32,0,1000,1299.22,,0,0,,0,BANCO BPI S.A.,0,0
0,,2,-9.16258,,2,CGD66,1.0,0,0,16,0,0,,0,,1,Avenidas Novas,0,30,23,0,0,0,0,0,,,38.73821,0,0,,,0,0,0,0,,,500,0,0,,494.16,0,0,"Avenida Columbano Bordalo Pinheiro 73, Lisbon",,2,0,9,,0,,,27,,2,4,14.69,0,1000,689.81,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,3,-9.15001,,2,CP71,1.19769760639e-213,0,0,15,0,0,,0,,3,Alvalade,0,34,15,0,0,0,0,0,,,38.74634,0,0,,,0,0,0,0,,,500,0,0,,465.10,0,0,"Avenida 5 De Outubro 60-68, Lisbon",,1,0,9,,0,,,46,,2,4,7.10,0,1000,1325.99,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.14033,,2,ST42,1.22455999775e-286,0,0,8,0,0,,0,,3,Alvalade,0,44,7,0,0,0,0,0,,,38.7467,0,0,,,0,0,0,0,,,500,0,0,,643.68,0,0,"Avenida De Roma 40, Lisbon",,1,0,37,,0,,,42,,4,2,14.31,0,1000,1807.39,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,4,-9.13966,,1,MG92,0.0,0,0,13,0,0,,0,,5,Santa Maria Maior,0,46,17,0,0,0,0,0,,,38.71207,0,0,,,0,0,0,0,,,500,0,0,,294.58,0,0,"Rua Carmo, Lisbon",,1,0,84,,0,,,61,,5,3,2.83,0,1000,3135.47,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.14392,,1,MG75,0.0,0,0,13,0,0,,0,,5,MisericBrdia,0,48,17,0,0,0,0,0,,,38.70669,0,0,,,0,0,0,0,,,0,0,0,,376.80,0,0,"Praca Duque Terceira 1, Lisbon",,2,0,28,,0,,,62,,4,3,4.67,0,1000,2958.08,,0,0,,0,MONTEPIO GERAL,0,0
0,,6,-9.14072,,1,NCI10,0.0,0,0,4,0,0,,0,,2,Avenidas Novas,0,62,8,0,0,0,0,0,,,38.73819,0,0,,,0,0,0,0,,,500,0,0,,208.68,0,0,"Avenida Antonio Jose De Almeida 28 a, Lisbon",,0,0,9,,0,,,38,,2,1,1.43,0,1000,2211.43,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,3,-9.1498,,1,ST74,6.45832388228e-136,0,0,18,0,0,,0,,4,Avenidas Novas,0,32,15,0,0,0,0,0,,,38.74079,0,0,,,0,0,0,0,,,0,0,0,,655.38,0,0,"Avenida Berna 24, Lisbon",,2,0,18,,0,,,51,,2,4,2.58,0,1000,1372.34,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.14069,,3,ST68,0.0,0,0,12,0,0,,0,,4,Arroios,0,48,22,0,0,0,0,0,,,38.73187,0,0,,,0,0,0,0,,,500,0,0,,376.57,0,0,"Largo Dona Estefania 12 B-C, Lisbon",,2,0,18,,0,,,55,,2,3,24.67,0,1000,2513.82,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,6,-9.14456,,1,MG19,0.0,0,0,7,0,0,,0,,2,Avenidas Novas,0,58,8,0,0,0,0,0,,,38.73617,0,0,,,0,0,0,0,,,500,0,0,,198.40,0,0,"Avenida Joao Crisostomo 15, Lisbon",,1,0,18,,0,,,39,,2,2,5.31,0,1000,1984.54,,0,0,,0,MONTEPIO GERAL,0,0
